time,low_ax,low_ay,low_az,high_ax,high_ay,high_az,pitch,roll,yaw,Gx,Gy,Gz,imu_vibration,velX,velY,velZ,posX,posY,posZ,yaw_deg,pitch_deg,roll_deg,Ax_filt,Ay_filt,Az_filt
0.0750936329588015,0.258152,-1.060024,-0.98332,0.023424,0.023424,0.023424,-3.147629,15.038291,-1.660423,0.35,0.21,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9329609710099491,1.4329280269964466,-0.09889885457805578,0.2576999520914897,-1.0596109683992918,-0.9835873098691843
0.0763451935081148,0.25864,-1.060024,-0.982832,0.023424,0.023424,0.023424,-3.148709,15.060128,-1.664569,0.35,0.42,-0.21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9537383139939218,1.4433830484477659,0.0012851957531609163,0.2578051423003314,-1.059619916360765,-0.9835733944821515
0.0775967540574282,0.259128,-1.060024,-0.982832,0.046848,0.046848,0.046848,-3.149683,15.088981,-1.669088,0.21,0.28,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9748559156161819,1.4528199994232553,0.10758962469262505,0.25792424812750614,-1.0596305982249206,-0.9835552679295168
0.0788483146067415,0.259616,-1.060024,-0.982344,0.023424,0.023424,0.023424,-3.154277,15.103571,-1.673664,0.07,0.28,-0.21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9963182904339454,1.4612060104007023,0.22014175371946398,0.25805766568707456,-1.0596430828935643,-0.9835327997974312
0.0800998751560549,0.260592,-1.060024,-0.982344,0.023424,0.023424,0.023424,-3.1603,15.146924,-1.679293,-0.21,0.28,-0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0181291758269768,1.4685085593795597,0.3390636700012155,0.25820578183188325,-1.0596574387918702,-0.9835058609715978
0.0813514357053682,0.260592,-1.060024,-0.981856,0.046848,0.046848,0.046848,-3.161575,15.147068,-1.682997,-0.63,0.49,-0.14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0402914800261218,1.4746955526541228,0.4644717544673103,0.2583689730275168,-1.0596737337197977,-0.9834743239583821
0.0826029962546816,0.259616,-1.060024,-0.982344,0.046848,0.046848,0.046848,-3.159763,15.132714,-1.684089,-0.35,0.35,-0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0628072311308896,1.4797354082617036,0.5964762088306066,0.2585476042082838,-1.0596920346993475,-0.9834380632174983
0.083854556803995,0.259128,-1.060024,-0.982832,0.031232,0.031232,0.031232,-3.159687,15.118406,-1.685415,-0.07,0.49,-0.28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.085677527499667,1.4835971420270548,0.7351805830579893,0.2587420276127673,-1.0597124078178166,-0.9833969555079805
0.0851061173533083,0.254736,-1.059536,-0.984784,0.03904,0.03904,0.03904,-3.159343,15.11848,-1.688018,1.33,0.14,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1089024899126765,1.4862504560752854,0.8806813049490513,0.25895258160140067,-1.0597349180673117,-0.9833508802471751
0.0863576779026217,0.252784,-1.059536,-0.985272,0.046848,0.046848,0.046848,-3.158729,15.132935,-1.691898,3.64,-0.07,-0.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1324812158946556,1.4876658296638587,1.0330672134119507,0.25917958946638914,-1.0597596291812255,-0.9832997198786793
