time,low_ax,low_ay,low_az,high_ax,high_ay,high_az,pitch,roll,yaw,Gx,Gy,Gz,imu_vibration,velX,velY,velZ,posX,posY,posZ,yaw_deg,pitch_deg,roll_deg,Ax_filt,Ay_filt,Az_filt
0.49812265331664585,-4.351628,-0.637417,3.355283,-0.343552,-0.359168,-0.031232,-17.079824,47.591134,-1.928295,32.900002,-6.09,-30.799999,0.0,0.37608487429586374,-2.8291692885394433,-3.5186631861892654,0.014834298906136485,1.5155320659931975,2.9581467566464354,-176.96813928929438,-18.02693039870512,18.943334834160154,-5.2707346585368215,4.352985094187369,1.7146707215295631
0.4993742177722153,-3.913968,-0.77927,3.373886,-0.343552,-0.320128,-0.03904,-16.915179,47.914036,-2.123598,30.870001,-2.52,-29.469999,0.0,0.38180000240796275,-2.83498765276965,-3.528701353468586,0.015308569792684558,1.5119875372439426,2.9537366411647974,-176.8149784096565,-17.85994590444059,20.067281548062063,-5.134286741858127,4.044131124073392,1.7176561913261457
0.5006257822277848,-3.680604,-0.879221,3.374438,-0.343552,-0.35136,-0.054656,-16.743466,48.244549,-2.277023,32.200001,2.8,-28.49,0.0,0.38735313597072574,-2.8404640655769025,-3.538783404337773,0.015789892157126787,1.5084359404239511,2.949313934808223,-176.66311260431877,-17.6819726784069,21.213815234344082,-4.995714342037931,3.741428794846243,1.719162006817127
0.5018773466833542,-3.222872,-0.992301,3.317695,-0.343552,-0.42944,-0.07808,-16.550239,48.515614,-2.382832,26.389999,8.54,-23.66,0.0,0.39274141998977186,-2.845607626359442,-3.548903196941146,0.016278061466238464,1.5048776978132277,2.9448785864970346,-176.51283990582976,-17.492639753433757,22.384011734160403,-4.855246761352219,3.4451175412534947,1.7192042347885481
0.5031289111389237,-2.644505,-1.02898,3.037794,-0.281088,-0.452864,-0.148352,-16.385166,48.69162,-2.420821,23.17,10.29,-14.98,0.0,0.3979623166705749,-2.850427871835879,-3.559054679710177,0.016772869812083504,1.501313220029626,2.940430552781984,-176.36449047963143,-17.291562051276927,23.57897760839614,-4.713114195480628,3.155419177403877,1.7178032859848402
0.5043804755944932,-2.213071,-1.21983,2.790171,-0.374784,-0.499712,-0.132736,-16.272526,48.908219,-2.454428,19.459999,9.38,-10.5,0.0,0.4030136081598048,-2.8549347591393244,-3.5692318995231815,0.017274106310725814,1.4977429054920943,2.935969797726143,-176.21842983860128,-17.078341731202407,24.799847475788336,-4.569547069616988,2.872537864616489,1.7149837122241542
0.5056320400500626,-1.888029,-1.389922,2.574399,-0.366976,-0.460672,-0.163968,-16.082415,49.114412,-2.483098,7.91,2.17,-12.6,0.0,0.4078933987152717,-2.859138649080283,-3.5794290106441067,0.017781557504014323,1.4941671399049734,2.931496292776101,-176.07506215553974,-16.852570003491376,26.047780991368597,-4.424775393134707,2.5966601277976347,1.7107739871562992
0.5068836045056321,-1.692231,-1.547594,2.27953,-0.42944,-0.406016,-0.203008,-15.997014,49.003261,-2.625287,-23.379999,-8.82,-20.58,0.0,0.41260011635674526,-2.8630502895444585,-3.5896402846171345,0.018295007763759034,1.4905862957631557,2.927010016621369,-175.93483363994616,-16.613829458825773,27.32395944975567,-4.279028136199251,2.3279549184064567,1.705206272657629
0.5081351689612015,-1.767303,-1.783912,2.106007,-0.413824,-0.366976,-0.179584,-15.899194,48.835502,-2.853424,-23.24,-10.29,-29.049999,0.0,0.41713251404939883,-2.8666807989676064,-3.5998601212929158,0.018814239697680247,1.4870007318779792,2.9225109550406994,-175.79823593873942,-16.361696962110134,28.629581998874354,-4.1325326312537936,2.066573722430672,1.6983161733451582
0.509386733416771,-1.99524,-1.936937,2.095447,-0.406016,-0.359168,-0.132736,-15.725855,48.745069,-3.102832,-17.219999,-6.23,-39.970001,0.0,0.4214896704688341,-2.870041649803819,-3.610083061159383,0.019339034556577785,1.4834107929238043,2.917999100733783,-175.66580951473355,-16.095747152756562,29.96586144837203,-3.985514001074663,1.8126507121537545,1.6901424817746988
0.5106382978723404,-2.157314,-2.167551,2.184346,-0.445056,-0.35136,-0.109312,-15.488612,48.705346,-3.386261,-9.94,-2.59,-49.349998,0.0,0.4256709903910311,-2.873144651875751,-3.620303799145121,0.01986917264222223,1.4798168090053567,2.9134744531365966,-175.53814695101792,-15.815556585432926,31.33401965524547,-3.8381946133941494,1.5663029407526377,1.6807269165708145
0.5118898623279099,-2.279198,-2.378461,2.34642,-0.445056,-0.343552,-0.070272,-15.197038,48.812906,-3.688516,1.26,9.1,-57.68,0.0,0.4296762047419306,-2.8760019354650095,-3.63051720005566,0.020404433715521978,1.4762190952460694,2.908937018218448,-175.41589612241373,-15.520708539905456,32.73528246958386,-3.69079356036725,1.3276305789501104,1.6701138549376964
0.5131414267834794,-2.362457,-2.563808,2.579262,-0.398208,-0.398208,-0.070272,-14.251198,49.056139,-4.190107,10.64,22.75,-66.919998,0.0,0.43350537033006387,-2.8786259339682276,-3.64071831579173,0.020944597404553286,1.4726179513978632,2.904386808258593,-175.2997631660182,-15.210798526885188,34.17087422704843,-3.5435261599995633,1.0967171931028283,1.6583500598488676
